"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7546","shares page | tradingInstrument | longPositionGoToPlatformBtn","chromium-FCA-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7333","shares page | tradingInstrument | viewDetailedChartBtn","chromium-SCB-es-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7032","interestRates page | tradingInstrument | longPositionGoToPlatformBtn","chromium-ASIC-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7486","indices page | tradingInstrument | readyToJoinSignUpBtn","chromium-SCB-ar-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","8441","commodities page | tradingInstrument | sellBtn","chromium-FCA-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7216","interestRates page | tradingInstrument | viewDetailedChartBtn","chromium-SCB-vi-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7225","commodities page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-it-it-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","8030","bonds page | tradingInstrument | sellBtn","chromium-SCB-mn-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9187","markets page | tradingInstrument | tradedBtn","chromium-CySEC-de-at-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9401","commodities page | tradingInstrument | tradedBtn","chromium-CySEC-fr-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7103","markets page | tradingInstrument | alertBtn","chromium-CySEC-ro-ro-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7305","shares page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-el-gr-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7586","indices page | tradingInstrument | addToFavouriteBtn","chromium-CySEC-ro-ro-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7343","indices page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CySEC-de-de-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7944","indices page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-SCB-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7127","indices page | heroBanner | signupBtn","chromium-CySEC-hu-hu-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7265","interestRates page | tradingInstrument | addToFavouriteBtn","chromium-SCB-ru-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7126","bonds page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-de-at-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7447","interestRates page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-SCB-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7129","commodities page | tradingInstrument | alertBtn","chromium-CySEC-pl-pl-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7510","shares page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CMA-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7497","commodities page | tradingInstrument | sellBtn","chromium-SCB-ru-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7802","shares page | tradingInstrument | addToFavouriteBtn","chromium-SCB-ar-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7409","interestRates page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-ru-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","8099","markets page | tradingInstrument | sellBtn","chromium-CMA-ar-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9116","indices page | tradingInstrument | tradedBtn","chromium-CySEC-hu-hu-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6477","forex page | heroBanner | signupBtn","chromium-CySEC-en-eu-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","8185","interestRates page | tradingInstrument | addToFavouriteBtn","chromium-CMA-ar-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7148","interestRates page | tradingInstrument | addToFavouriteBtn","chromium-SCB-mn-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7342","interestRates page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-mn-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7270","markets page | tradingInstrument | viewDetailedChartBtn","chromium-SCB-zh-hant-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7358","shares page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CySEC-pl-pl-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7352","bonds page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6705","shares page | heroBanner | signupBtn","chromium-CySEC-de-de-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7250","commodities page | tradingInstrument | viewDetailedChartBtn","chromium-FCA-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7259","bonds page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CySEC-de-de-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7409","indices page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-FCA-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","8210","markets page | tradingInstrument | buyBtn","chromium-CySEC-it-it-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7920","bonds page | tradingInstrument | buyBtn","chromium-CMA-ar-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7189","markets page | tradingInstrument | addToFavouriteBtn","chromium-CySEC-el-gr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","3004","interestRates page | tradingInstrument | alertBtn","chromium-SCB-zh-hans-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7632","interestRates page | tradingInstrument | readyToJoinSignUpBtn","chromium-CySEC-fr-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6907","interestRates page | heroBanner | signupBtn","chromium-CMA-ar-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7277","forex page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CySEC-ro-ro-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7127","interestRates page | tradingInstrument | alertBtn","chromium-SCB-es-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6596","indices page | heroBanner | signupBtn","chromium-ASIC-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7896","commodities page | tradingInstrument | addToFavouriteBtn","chromium-SCB-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7628","interestRates page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-es-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","4734","markets page | tradingInstrument | readyToJoinSignUpBtn","chromium-SCB-zh-hans-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7657","cryptocurrencies page | tradingInstrument | alertBtn","chromium-SCB-de-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7597","cryptocurrencies page | tradingInstrument | readyToJoinSignUpBtn","chromium-CMA-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6909","cryptocurrencies page | heroBanner | signupBtn","chromium-CySEC-en-eu-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7571","forex page | tradingInstrument | readyToJoinSignUpBtn","chromium-SCB-vi-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7457","indices page | tradingInstrument | buyBtn","chromium-SCB-es-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7223","indices page | tradingInstrument | addToFavouriteBtn","chromium-CySEC-de-de-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","8787","interestRates page | tradingInstrument | tradedBtn","chromium-ASIC-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7840","forex page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CySEC-ro-ro-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6789","indices page | heroBanner | signupBtn","chromium-SCB-de-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7185","shares page | heroBanner | signupBtn","chromium-SCB-ar-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7083","shares page | tradingInstrument | viewDetailedChartBtn","chromium-CMA-ar-unregistered","2026-09-14","skipped","2026-09-14","","cta/generated.cta.spec.js","",""
"","7173","indices page | tradingInstrument | alertBtn","chromium-SCB-mn-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7329","shares page | tradingInstrument | readyToJoinSignUpBtn","chromium-SCB-de-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7521","commodities page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-ru-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7545","shares page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-SCB-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7833","bonds page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-ru-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7318","shares page | tradingInstrument | readyToJoinSignUpBtn","chromium-SCB-ar-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7150","forex page | heroBanner | signupBtn","chromium-CySEC-pl-pl-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7099","commodities page | tradingInstrument | alertBtn","chromium-SCB-mn-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7505","markets page | heroBanner | signupBtn","chromium-CySEC-hu-hu-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7526","forex page | tradingInstrument | readyToJoinSignUpBtn","chromium-SCB-ar-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7210","marketAnalysis page | mostTradedMarketsBlock | tradedBtn","chromium-CMA-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7596","interestRates page | tradingInstrument | addToFavouriteBtn","chromium-CySEC-ro-ro-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7755","bonds page | tradingInstrument | buyBtn","chromium-SCB-es-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7270","commodities page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CySEC-nl-nl-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7569","bonds page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-SCB-zh-hant-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","8077","cryptocurrencies page | tradingInstrument | buyBtn","chromium-CySEC-nl-nl-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7960","commodities page | tradingInstrument | sellBtn","chromium-CySEC-fr-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7406","shares page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CySEC-de-de-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7173","shares page | tradingInstrument | alertBtn","chromium-SCB-zh-hant-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7293","markets page | tradingInstrument | alertBtn","chromium-SCB-zh-hant-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","8227","cryptocurrencies page | tradingInstrument | buyBtn","chromium-SCB-de-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7587","markets page | tradingInstrument | buyBtn","chromium-SCB-es-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7649","markets page | tradingInstrument | buyBtn","chromium-SCB-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7538","indices page | tradingInstrument | buyBtn","chromium-SCB-zh-hant-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7413","markets page | tradingInstrument | sellBtn","chromium-CySEC-pl-pl-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7497","markets page | heroBanner | signupBtn","chromium-FCA-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7591","markets page | tradingInstrument | sellBtn","chromium-CySEC-en-eu-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7257","forex page | tradingInstrument | alertBtn","chromium-SCB-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7355","cryptocurrencies page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-SCB-es-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7272","indices page | tradingInstrument | alertBtn","chromium-SCB-zh-hant-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7454","markets page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CySEC-hu-hu-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7170","forex page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-de-at-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7208","bonds page | tradingInstrument | alertBtn","chromium-CySEC-it-it-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9326","forex page | tradingInstrument | tradedBtn","chromium-SCB-de-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7579","indices page | tradingInstrument | buyBtn","chromium-SCB-ar-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6981","cryptocurrencies page | tradingInstrument | alertBtn","chromium-ASIC-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7038","shares page | tradingInstrument | viewDetailedChartBtn","chromium-SCB-en-unregistered","2026-09-14","skipped","2026-09-14","","cta/generated.cta.spec.js","",""
"","7713","shares page | heroBanner | signupBtn","chromium-CySEC-it-it-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7389","interestRates page | tradingInstrument | longPositionGoToPlatformBtn","chromium-FCA-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7840","shares page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CMA-ar-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7679","forex page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CMA-ar-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9281","cryptocurrencies page | tradingInstrument | tradedBtn","chromium-SCB-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9403","markets page | tradingInstrument | tradedBtn","chromium-SCB-es-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9270","indices page | tradingInstrument | tradedBtn","chromium-SCB-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7458","bonds page | tradingInstrument | alertBtn","chromium-CySEC-it-it-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7214","markets page | tradingInstrument | viewDetailedChartBtn","chromium-SCB-es-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7323","shares page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CySEC-de-at-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7356","shares page | tradingInstrument | addToFavouriteBtn","chromium-SCB-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7335","markets page | tradingInstrument | addToFavouriteBtn","chromium-SCB-vi-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7267","commodities page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-el-gr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7448","markets page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-SCB-mn-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","8327","indices page | heroBanner | signupBtn","chromium-CySEC-ro-ro-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9230","shares page | tradingInstrument | tradedBtn","chromium-CySEC-nl-nl-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7405","interestRates page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-nl-nl-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7209","cryptocurrencies page | tradingInstrument | readyToJoinSignUpBtn","chromium-CySEC-en-eu-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7425","shares page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-SCB-vi-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7119","indices page | heroBanner | signupBtn","chromium-SCB-ru-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7414","markets page | tradingInstrument | buyBtn","chromium-ASIC-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7074","shares page | tradingInstrument | buyBtn","chromium-CMA-ar-unauthorised","2026-09-14","skipped","2026-09-14","","cta/generated.cta.spec.js","",""
"","7424","shares page | tradingInstrument | addToFavouriteBtn","chromium-SCB-mn-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7671","commodities page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CMA-ar-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7507","cryptocurrencies page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7754","interestRates page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-de-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7527","bonds page | tradingInstrument | readyToJoinSignUpBtn","chromium-CySEC-en-eu-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7456","cryptocurrencies page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-zh-hant-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7430","interestRates page | tradingInstrument | addToFavouriteBtn","chromium-SCB-ar-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7195","indices page | tradingInstrument | readyToJoinSignUpBtn","chromium-CySEC-de-de-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7275","interestRates page | tradingInstrument | alertBtn","chromium-SCB-vi-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7240","markets page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-en-eu-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","8850","shares page | tradingInstrument | tradedBtn","chromium-ASIC-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7259","shares page | tradingInstrument | addToFavouriteBtn","chromium-SCB-vi-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","3529","bonds page | tradingInstrument | buyBtn","chromium-SCB-zh-hans-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9134","forex page | tradingInstrument | tradedBtn","chromium-CySEC-fr-fr-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","3082","shares page | tradingInstrument | viewDetailedChartBtn","chromium-SCB-zh-hans-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9129","commodities page | tradingInstrument | tradedBtn","chromium-SCB-mn-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7360","interestRates page | tradingInstrument | buyBtn","chromium-SCB-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7350","shares page | tradingInstrument | readyToJoinSignUpBtn","chromium-SCB-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7382","indices page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CySEC-de-de-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6647","forex page | heroBanner | signupBtn","chromium-ASIC-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6764","indices page | heroBanner | signupBtn","chromium-FCA-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7373","interestRates page | tradingInstrument | sellBtn","chromium-CySEC-ro-ro-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","8031","forex page | tradingInstrument | addToFavouriteBtn","chromium-CMA-ar-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7259","shares page | tradingInstrument | viewDetailedChartBtn","chromium-SCB-zh-hant-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7473","forex page | tradingInstrument | readyToJoinSignUpBtn","chromium-SCB-zh-hant-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6641","forex page | heroBanner | signupBtn","chromium-CySEC-fr-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7463","cryptocurrencies page | tradingInstrument | sellBtn","chromium-CySEC-fr-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","4254","interestRates page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-SCB-zh-hans-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7744","commodities page | tradingInstrument | addToFavouriteBtn","chromium-CySEC-en-eu-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7142","interestRates page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-hu-hu-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7303","forex page | tradingInstrument | readyToJoinSignUpBtn","chromium-SCB-es-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7298","markets page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-it-it-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6961","indices page | heroBanner | signupBtn","chromium-SCB-mn-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7043","shares page | tradingInstrument | buyBtn","chromium-CMA-ar-unregistered","2026-09-14","skipped","2026-09-14","","cta/generated.cta.spec.js","",""
"","7317","indices page | tradingInstrument | buyBtn","chromium-CySEC-hu-hu-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7133","interestRates page | tradingInstrument | viewDetailedChartBtn","chromium-SCB-es-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7772","markets page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CySEC-de-de-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7361","commodities page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CySEC-de-at-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7204","forex page | tradingInstrument | viewDetailedChartBtn","chromium-SCB-mn-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6975","shares page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-it-it-unregistered","2026-09-14","skipped","2026-09-14","","cta/generated.cta.spec.js","",""
"","7375","cryptocurrencies page | tradingInstrument | alertBtn","chromium-CMA-ar-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","4489","shares page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-SCB-zh-hans-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7593","markets page | tradingInstrument | readyToJoinSignUpBtn","chromium-SCB-ru-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7675","indices page | tradingInstrument | sellBtn","chromium-SCB-zh-hant-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7632","commodities page | tradingInstrument | addToFavouriteBtn","chromium-CMA-ar-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7432","interestRates page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-de-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7337","interestRates page | heroBanner | signupBtn","chromium-CySEC-hu-hu-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7345","indices page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CySEC-nl-nl-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7267","bonds page | tradingInstrument | addToFavouriteBtn","chromium-SCB-mn-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7226","interestRates page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CySEC-de-de-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7207","interestRates page | tradingInstrument | alertBtn","chromium-CySEC-de-de-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7451","commodities page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-zh-hant-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9123","bonds page | tradingInstrument | tradedBtn","chromium-SCB-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
